is_canceled,group_lead_time,group_stays_in_nights,group_adults,Children_sino,Babies_sino,country,distribution_channel,is_repeated_guest,Previous_cancellations_SiNo
1,201,7,2,1,0,137,3,0,0
0,50,7,3,0,0,137,1,0,0
1,50,7,2,0,0,137,3,0,0
1,90,4,2,0,0,137,3,0,0
1,150,5,2,0,0,137,3,0,0
0,50,3,2,0,0,52,3,0,0
0,50,3,2,0,0,35,3,0,0
1,60,6,2,1,0,137,3,0,0
1,40,6,2,0,0,137,3,0,0
0,80,5,3,0,0,137,1,0,0
1,60,6,2,1,0,137,3,0,0
1,40,6,2,0,0,137,3,0,0
0,40,7,2,1,0,52,1,0,0
0,40,2,2,0,0,142,3,0,0
0,150,7,2,0,0,137,1,0,0
1,40,8,2,0,0,137,3,0,0
1,40,8,2,0,0,137,3,0,0
0,50,7,2,0,0,60,3,0,0
1,50,2,2,1,0,137,3,0,0
0,60,2,2,0,0,137,3,0,0
1,50,2,2,1,0,137,3,0,0
1,50,2,1,0,0,137,3,0,0
1,50,2,2,0,0,137,3,0,0
0,50,3,2,0,0,137,3,0,0
0,100,3,2,0,0,137,3,0,0
0,60,3,2,0,0,52,1,0,0
0,100,3,2,0,0,137,3,0,0
1,50,4,2,0,0,137,3,0,0
0,10,4,2,0,0,52,1,0,0
0,30,4,2,0,0,137,3,0,0
0,30,4,2,0,0,52,3,0,0
0,30,4,2,0,0,137,3,0,0
0,50,4,2,0,0,52,3,0,0
0,60,4,2,1,0,137,1,0,0
0,40,4,2,0,0,52,1,0,0
1,80,4,2,0,0,137,3,0,0
0,40,4,2,0,0,137,3,0,0
1,90,4,2,0,0,137,3,0,0
0,50,4,2,1,0,137,3,0,0
1,50,4,2,0,0,137,3,0,0
0,40,4,2,0,0,137,3,0,0
0,30,5,2,0,0,137,3,0,0
0,80,5,2,0,0,137,3,0,0
1,40,5,2,0,0,137,3,0,0
0,30,5,2,0,0,137,3,0,0
1,40,5,2,0,0,137,3,0,0
1,201,6,3,0,0,137,3,0,0
0,40,6,2,0,0,52,3,0,0
0,40,6,2,0,0,137,3,0,0
1,150,7,2,0,0,137,3,0,0
1,150,7,2,0,0,137,3,0,0
1,150,7,2,0,0,137,3,0,0
1,150,7,2,0,0,137,3,0,0
0,40,7,2,0,0,60,3,0,0
0,80,7,2,0,0,60,3,0,0
0,70,1,2,1,0,60,3,0,0
0,70,1,2,1,0,171,3,0,0
0,70,2,2,0,0,137,3,0,0
1,70,3,2,1,0,137,3,0,0
1,20,3,2,0,0,137,3,0,0
0,40,4,2,0,0,52,3,0,0
0,30,4,2,0,0,142,3,0,0
0,50,4,2,0,0,137,1,0,0
0,50,5,2,0,0,137,3,0,0
1,30,5,2,0,0,137,3,0,0
0,40,5,2,0,0,52,1,0,0
0,50,6,2,0,0,125,3,0,0
1,70,8,2,0,0,137,3,0,0
0,150,10,2,0,0,171,3,0,0
1,150,4,2,0,0,137,3,0,0
0,30,4,2,0,0,137,3,0,0
1,30,5,2,0,0,137,3,0,0
0,80,5,2,0,0,60,3,0,0
1,40,5,2,0,0,137,3,0,0
1,40,5,3,0,0,137,1,0,0
0,40,5,2,0,0,137,1,0,0
0,10,1,2,1,0,137,1,0,0
1,40,5,2,0,0,137,3,0,0
0,40,5,2,0,0,137,1,0,0
0,100,5,2,0,0,60,3,0,0
1,80,5,2,0,0,137,3,0,0
1,150,5,2,0,0,137,3,0,0
0,150,7,2,0,0,60,3,0,0
1,60,7,2,0,0,137,3,0,0
1,60,7,2,0,0,137,3,0,0
0,40,6,2,0,0,60,3,0,0
1,150,7,2,0,0,137,3,0,0
1,50,8,2,0,0,137,3,0,0
1,20,1,2,0,0,137,3,0,0
0,40,1,1,0,0,52,3,0,0
1,10,1,1,0,0,137,2,0,0
1,10,1,2,0,0,137,3,0,0
0,20,2,2,0,0,60,3,0,0
0,10,3,3,1,0,137,1,0,0
1,30,3,2,0,0,137,3,0,0
1,40,3,2,0,0,137,3,0,0
1,70,3,2,0,0,137,3,0,0
0,60,3,2,1,0,52,3,0,0
0,20,4,2,1,0,26,3,0,0
1,30,3,2,0,0,137,3,0,0
1,40,3,2,0,0,137,3,0,0
1,70,4,2,0,0,137,3,0,0
1,70,4,2,0,0,137,3,0,0
1,70,5,2,0,0,137,3,0,0
0,80,9,2,0,0,137,1,0,0
0,80,9,2,0,0,30,3,0,0
0,80,9,2,0,0,30,3,0,0
1,70,7,2,0,0,137,1,0,0
0,10,1,2,1,0,137,1,0,0
1,30,1,2,0,0,137,3,0,0
1,20,1,2,0,0,137,3,0,0
1,20,1,2,0,0,137,3,0,0
0,20,2,1,0,0,137,1,0,0
1,10,2,2,0,0,137,3,0,0
0,10,2,2,0,0,137,3,0,0
1,30,2,2,0,0,137,3,0,0
1,90,2,2,0,0,137,3,0,0
0,10,2,2,0,0,137,3,0,0
1,60,2,2,0,0,137,3,0,0
1,40,2,2,0,0,137,3,0,0
0,40,2,2,1,0,137,3,0,0
0,10,2,2,0,0,137,3,0,0
1,20,3,2,0,0,137,3,0,0
1,30,3,2,0,0,137,1,0,0
1,40,3,2,0,0,137,3,0,0
1,20,3,2,0,0,137,3,0,0
1,20,3,2,0,0,137,3,0,0
1,30,3,2,0,0,137,3,0,0
0,201,4,1,0,0,77,1,0,0
0,80,4,2,1,0,137,3,0,0
1,150,4,2,0,0,137,3,0,0
0,60,5,1,0,0,124,3,0,0
0,80,6,2,0,0,16,3,0,0
0,150,10,2,0,0,77,3,0,0
0,150,2,2,0,0,137,3,0,0
1,90,3,2,0,0,137,3,0,0
1,90,3,2,0,0,137,3,0,0
1,90,1,2,0,0,137,1,0,0
1,10,1,2,0,0,137,1,0,0
1,80,1,2,0,0,137,3,0,0
1,10,1,2,0,0,137,1,0,0
1,10,1,2,0,0,137,1,0,0
1,30,1,2,1,0,137,3,0,0
0,10,1,2,0,0,137,3,0,0
1,10,1,2,0,0,137,3,0,0
1,10,5,2,1,0,137,1,0,0
0,10,7,2,0,0,52,3,0,0
1,150,6,2,0,0,137,3,0,0
1,80,7,2,1,0,137,1,0,0
1,90,7,2,1,0,137,3,0,0
1,100,7,2,0,0,137,3,0,0
1,80,7,2,0,0,137,3,0,0
1,150,7,2,0,0,137,3,0,0
1,100,7,2,1,0,137,3,0,0
0,80,7,3,0,0,137,1,0,0
1,150,8,2,0,0,137,3,0,0
0,70,8,2,0,0,137,3,0,0
1,60,9,2,0,0,137,3,0,0
1,80,10,2,1,0,137,3,0,0
1,80,10,2,1,0,137,3,0,0
1,60,15,2,1,0,137,3,0,0
0,20,15,1,0,0,137,3,0,0
1,30,1,2,0,0,137,3,0,0
1,10,2,2,0,0,137,3,0,0
1,40,5,2,0,0,137,3,0,0
1,40,5,2,0,0,137,3,0,0
0,150,7,3,0,0,137,3,0,0
0,100,6,2,1,0,137,1,0,0
0,70,6,2,0,0,137,1,0,0
0,60,7,2,0,0,137,1,0,0
0,40,7,2,0,0,52,1,0,0
0,80,9,2,0,0,77,3,0,0
0,100,7,2,0,0,137,3,0,0
1,201,15,2,0,0,137,3,0,0
0,10,1,2,0,0,137,3,0,0
1,50,2,2,0,0,137,3,0,0
1,90,4,2,0,0,137,3,0,0
1,60,5,2,0,0,137,3,0,0
1,20,5,2,1,0,137,3,0,0
0,90,7,2,0,0,77,3,0,0
1,150,7,2,0,1,137,3,0,0
0,201,7,1,0,0,60,3,0,0
1,90,7,2,0,0,137,3,0,0
1,70,7,2,0,0,137,3,0,0
0,10,1,2,0,0,137,1,0,0
1,40,3,1,0,0,137,1,0,0
1,70,3,2,0,0,137,3,0,0
0,20,4,2,0,1,137,1,0,0
0,20,4,2,0,0,137,1,0,0
1,20,4,2,0,0,137,3,0,0
0,20,5,2,0,0,52,3,0,0
1,20,6,2,0,0,137,3,0,0
0,150,7,2,0,0,52,3,0,0
0,10,7,2,0,0,52,3,0,0
0,150,7,2,0,0,137,3,0,0
0,90,10,2,0,0,142,1,0,0
1,10,1,2,0,0,137,1,0,0
0,10,1,2,0,0,52,3,0,0
0,10,1,2,0,0,137,1,0,0
1,150,3,2,0,0,137,3,0,0
1,150,4,2,0,0,137,3,0,0
0,50,4,2,0,0,52,3,0,0
0,150,4,2,0,0,137,3,0,0
1,60,5,2,0,0,137,3,0,0
1,20,5,2,0,0,137,3,0,0
0,150,4,3,0,0,137,3,0,0
0,90,7,2,0,1,137,3,0,0
1,150,8,2,0,0,137,3,0,0
1,70,1,1,0,0,137,1,0,0
0,10,1,2,0,0,57,3,0,0
1,150,3,2,0,0,137,3,0,0
0,150,3,2,0,0,137,1,0,0
0,10,3,2,1,0,52,3,0,0
0,60,4,2,0,0,137,1,0,0
0,70,5,2,0,0,60,3,0,0
0,10,5,2,0,0,137,3,0,0
1,30,4,3,0,0,137,3,0,0
0,10,6,2,0,0,141,3,0,0
0,90,8,2,0,0,142,3,0,0
0,60,8,2,0,0,52,3,0,0
0,150,10,3,1,0,77,1,0,0
0,10,1,2,0,0,137,2,0,0
1,50,2,2,1,0,137,3,0,0
0,10,2,2,1,0,76,3,0,0
1,50,2,2,0,0,137,3,0,0
0,10,2,2,0,0,137,3,0,0
0,10,2,2,0,0,60,3,0,0
1,60,3,2,0,0,137,3,0,0
0,60,3,2,0,0,137,1,0,0
1,10,4,2,1,0,137,3,0,0
0,100,4,2,0,0,137,3,0,0
1,50,4,2,0,0,137,3,0,0
1,150,4,2,0,0,137,3,0,0
0,90,4,2,0,0,52,3,0,0
0,20,5,2,0,0,77,3,0,0
1,50,6,2,0,0,137,3,0,0
1,80,7,2,1,0,137,3,0,0
0,150,7,2,1,1,137,3,0,0
1,150,7,2,0,0,137,3,0,0
1,150,7,2,0,0,137,3,0,0
0,60,7,2,0,0,137,3,0,0
0,70,9,2,0,0,124,3,0,0
0,10,1,2,0,0,32,3,0,0
1,90,1,2,0,0,137,3,0,0
1,150,2,2,0,0,137,3,0,0
0,10,2,2,0,0,30,3,0,0
0,100,2,2,0,0,52,3,0,0
1,80,2,2,1,0,137,1,0,0
0,10,3,2,0,0,137,3,0,0
0,10,3,2,0,0,171,3,0,0
0,10,4,2,0,0,52,3,0,0
0,90,4,2,0,0,57,3,0,0
1,150,4,2,0,0,137,3,0,0
1,70,6,2,0,0,137,3,0,0
1,60,7,2,0,0,137,3,0,0
1,90,7,2,0,0,137,3,0,0
1,60,7,2,0,0,137,1,0,0
0,20,7,2,1,0,137,3,0,0
1,60,7,2,1,0,137,3,0,0
0,80,7,2,1,0,137,1,0,0
1,60,7,2,0,0,137,1,0,0
0,150,7,2,0,1,137,3,0,0
1,60,7,2,0,0,137,3,0,0
1,90,7,2,0,0,137,3,0,0
1,150,7,2,0,0,137,3,0,0
0,150,7,2,0,0,77,3,0,0
0,100,7,2,0,0,137,3,0,0
1,100,7,2,0,0,137,3,0,0
1,60,8,1,0,0,137,1,0,0
0,70,15,2,0,0,57,3,0,0
0,10,1,2,0,0,137,1,0,0
0,10,1,2,0,0,137,3,0,0
0,10,1,2,0,0,137,3,0,0
1,10,2,2,1,0,137,1,0,0
1,10,2,2,0,0,137,3,0,0
0,70,3,2,0,0,57,3,0,0
0,40,4,2,0,0,171,3,0,0
0,90,4,2,0,0,35,3,0,0
1,70,5,2,0,0,137,3,0,0
1,150,5,1,0,0,137,3,0,0
0,60,6,2,0,0,108,3,0,0
1,150,6,2,0,0,137,3,0,0
1,50,6,2,0,0,137,3,0,0
1,50,6,2,0,0,137,3,0,0
0,90,6,2,1,1,52,1,0,0
0,60,7,2,0,0,60,3,0,0
0,80,7,2,0,0,137,3,0,0
1,70,7,2,1,0,137,3,0,0
0,90,7,2,0,0,60,3,0,0
1,80,7,2,0,0,137,3,0,0
0,70,7,2,0,0,60,3,0,0
1,150,15,2,0,0,137,3,0,0
1,150,15,1,0,0,137,3,0,0
0,70,3,2,1,0,137,3,0,0
1,50,3,2,0,0,137,3,0,0
0,20,3,2,0,0,142,3,0,0
1,80,2,2,0,0,137,3,0,0
0,30,3,2,0,0,171,3,0,0
1,150,5,2,0,0,137,3,0,0
0,150,5,2,0,0,52,3,0,0
1,70,5,2,0,0,137,3,0,0
0,40,6,2,0,0,52,3,0,0
1,80,6,2,0,0,137,3,0,0
0,150,6,2,0,0,137,3,0,0
0,40,6,2,0,0,137,3,0,0
1,70,6,2,1,0,137,1,0,0
1,80,6,2,0,0,137,3,0,0
0,70,7,2,1,0,137,3,0,0
1,100,7,4,0,0,137,1,0,0
1,150,7,2,0,1,137,3,0,0
1,40,7,2,0,0,137,3,0,0
1,60,8,2,0,0,137,1,0,0
1,60,8,2,0,0,137,1,0,0
0,80,15,2,0,0,77,1,0,0
1,90,2,2,0,0,137,1,0,0
1,40,2,2,0,0,137,3,0,0
1,80,2,2,0,0,137,1,0,0
1,150,3,2,0,0,137,3,0,0
1,150,3,2,0,0,137,3,0,0
1,150,3,1,0,0,137,3,0,0
1,150,4,2,0,0,137,3,0,0
1,90,4,2,0,0,137,3,0,0
0,80,4,2,0,0,77,3,0,0
1,30,4,1,1,0,137,1,0,0
1,80,5,2,0,0,137,3,0,0
1,150,5,2,0,0,137,3,0,0
0,70,5,2,0,0,137,3,0,0
1,90,5,3,0,0,137,3,0,0
1,150,5,2,0,0,137,3,0,0
1,30,6,2,0,0,137,3,0,0
1,40,7,2,0,0,137,3,0,0
0,70,7,2,0,0,142,3,0,0
1,70,7,2,0,0,137,3,0,0
1,90,5,2,0,0,137,3,0,0
1,150,5,2,0,0,137,3,0,0
0,40,7,2,0,0,137,3,0,0
0,50,10,2,1,0,137,3,0,0
0,90,10,2,1,0,77,3,0,0
1,150,15,2,0,0,137,3,0,0
0,70,15,2,1,0,60,3,0,0
1,80,7,2,0,0,137,3,0,0
1,90,7,2,0,0,137,3,0,0
1,40,1,1,0,0,137,2,0,0
1,10,1,2,0,1,137,1,0,0
0,40,1,2,0,0,137,2,0,0
0,50,3,2,0,0,57,3,0,0
1,10,3,2,0,0,137,3,0,0
1,30,4,2,0,0,137,3,0,0
1,30,4,2,0,0,137,3,0,0
1,60,7,2,0,0,137,3,0,0
1,70,8,2,0,0,137,3,0,0
1,150,10,1,0,0,137,3,0,0
0,150,10,2,0,0,57,3,0,0
0,150,10,2,0,0,57,3,0,0
0,80,5,2,0,0,137,3,0,0
1,90,15,2,0,0,137,3,0,0
0,10,1,2,0,0,57,3,0,0
0,10,1,2,0,0,35,2,0,0
0,10,1,3,0,0,77,2,0,0
1,10,1,2,0,0,137,2,0,0
1,150,2,2,0,0,137,3,0,0
1,80,3,2,0,0,137,3,0,0
0,30,3,2,0,0,52,3,0,0
1,10,3,2,0,0,137,1,0,0
0,50,3,2,1,1,142,3,0,0
1,10,3,2,0,0,137,1,0,0
0,150,4,2,0,0,52,3,0,0
0,80,4,2,0,0,60,3,0,0
1,20,5,2,0,0,137,1,0,0
1,30,5,2,0,0,137,3,0,0
0,90,5,2,0,0,52,3,0,0
0,20,5,1,0,0,137,3,0,0
0,30,5,2,1,0,137,1,0,0
0,20,5,2,0,1,137,3,0,0
1,30,5,1,0,0,137,3,0,0
1,90,7,2,0,0,137,3,0,0
0,10,1,2,1,0,30,1,0,0
0,10,1,2,0,0,137,1,0,0
0,10,1,2,0,0,137,3,0,0
0,10,1,2,0,0,137,3,0,0
0,10,1,2,0,0,32,3,0,0
0,40,2,3,0,0,52,3,0,0
0,30,2,2,0,0,52,3,0,0
1,40,2,2,1,0,137,3,0,0
1,60,2,2,0,0,137,3,0,0
0,40,2,2,0,0,52,3,0,0
0,10,3,3,0,0,137,3,0,0
1,90,4,2,0,0,137,3,0,0
1,70,4,2,0,0,137,3,0,0
0,10,4,2,0,0,137,1,0,0
1,100,4,2,0,0,137,1,0,0
0,90,5,2,0,0,137,3,0,0
0,10,5,2,0,0,52,3,0,0
1,70,7,3,0,0,137,1,0,0
0,60,7,2,1,0,137,1,0,0
1,30,7,2,0,0,137,3,0,0
0,150,7,2,0,0,124,3,0,0
0,70,7,2,0,0,124,3,0,0
1,30,7,2,1,0,137,1,0,0
0,10,2,2,0,0,137,1,0,0
0,70,4,2,0,0,137,3,0,0
0,40,4,2,0,0,137,1,0,0
0,10,4,2,1,0,171,3,0,0
0,70,4,2,0,0,137,3,0,0
1,20,5,2,0,0,137,3,0,0
1,80,5,2,0,1,137,3,0,0
1,80,5,3,0,0,137,3,0,0
0,80,5,3,0,0,52,3,0,0
1,80,5,2,0,0,137,3,0,0
0,80,5,2,0,0,137,3,0,0
1,80,5,2,0,0,137,3,0,0
0,40,6,2,0,0,137,1,0,0
1,80,6,3,0,0,137,3,0,0
0,100,6,2,0,0,52,3,0,0
0,40,6,2,0,0,137,1,0,0
0,90,7,3,0,0,137,3,0,0
1,70,7,2,0,0,137,3,0,0
1,80,7,2,0,0,137,3,0,0
0,70,7,2,0,0,137,3,0,0
1,80,7,2,0,0,137,3,0,0
1,70,7,2,0,0,137,3,0,0
0,90,7,2,1,0,137,3,0,0
1,100,7,2,0,0,137,3,0,0
0,30,7,2,0,0,137,1,0,0
1,70,7,2,0,0,137,3,0,0
1,60,7,3,1,0,137,1,0,0
0,80,7,2,0,0,77,3,0,0
1,80,8,2,0,0,137,3,0,0
1,60,8,2,1,0,137,1,0,0
1,70,7,2,0,0,137,3,0,0
0,90,15,2,0,0,137,3,0,0
1,50,20,2,0,0,137,3,0,0
0,40,1,1,0,0,137,2,0,0
0,40,1,1,0,0,137,2,0,0
1,10,1,2,0,0,137,2,0,0
0,40,1,1,0,0,137,2,0,0
0,40,1,1,0,0,137,2,0,0
1,20,1,2,0,0,137,2,0,0
0,10,1,2,0,0,60,3,0,0
0,40,1,1,0,0,137,2,0,0
0,40,1,1,0,0,137,2,0,0
0,10,1,2,0,0,26,3,0,0
1,20,1,2,0,0,137,2,0,0
1,20,1,2,0,0,137,2,0,0
1,20,1,2,0,0,137,2,0,0
1,150,2,2,0,0,137,3,0,0
1,100,3,2,0,0,137,3,0,0
1,30,4,2,0,0,137,3,0,0
1,20,4,2,0,0,137,3,0,0
1,20,4,2,0,0,137,3,0,0
1,70,7,2,0,0,137,3,0,0
1,60,7,2,1,0,137,3,0,0
1,70,7,2,0,0,137,3,0,0
1,80,7,2,0,0,137,3,0,0
1,70,8,2,0,0,137,3,0,0
0,100,9,2,1,0,137,3,0,0
1,200,10,2,0,0,137,3,0,0
1,60,15,2,1,0,137,1,0,0
1,150,15,2,0,0,137,3,0,0
1,150,5,2,0,0,137,3,0,0
0,60,5,2,0,0,137,3,0,0
1,100,4,2,0,0,137,3,0,0
1,150,5,3,0,0,137,3,0,0
1,100,5,3,0,0,137,3,0,0
0,100,6,2,0,0,137,3,0,0
0,150,7,2,1,0,137,1,0,0
0,80,7,2,0,0,60,3,0,0
1,150,7,2,0,0,137,3,0,0
1,200,7,2,1,0,137,3,0,0
1,150,7,2,0,0,137,3,0,0
0,80,7,2,0,0,77,3,0,0
0,80,7,2,0,0,137,3,0,0
1,80,7,1,0,0,137,3,0,0
1,150,7,2,0,0,137,3,0,0
0,80,7,2,0,0,137,3,0,0
1,150,7,2,0,0,137,3,0,0
1,100,8,2,0,1,137,3,0,0
1,90,10,2,0,0,137,3,0,0
1,20,3,2,0,0,137,3,0,0
1,60,3,2,0,0,137,3,0,0
1,10,1,2,0,0,137,2,0,0
0,20,1,2,0,0,137,1,0,0
0,20,3,2,0,0,137,3,0,0
1,60,3,2,0,0,137,3,0,0
1,90,5,2,0,0,137,1,0,0
1,30,5,2,0,0,137,3,0,0
0,60,6,2,1,0,137,3,0,0
0,80,6,2,1,0,35,3,0,0
0,150,6,2,1,0,137,3,0,0
0,150,6,2,0,0,137,3,0,0
0,150,6,2,0,0,137,3,0,0
1,150,5,2,0,0,137,3,0,0
0,70,7,3,0,0,137,3,0,0
0,60,7,2,1,0,60,3,0,0
0,10,7,2,1,0,137,1,0,0
0,100,10,2,0,0,77,3,0,0
0,100,10,2,1,0,77,3,0,0
0,10,1,3,0,0,52,3,0,0
0,100,4,2,0,0,52,3,0,0
1,40,4,2,1,0,137,3,0,0
0,20,4,2,0,0,77,1,0,0
0,150,5,2,0,0,135,3,0,0
0,70,5,3,0,0,52,1,0,0
1,30,7,1,0,0,137,1,0,0
1,30,7,2,0,0,137,3,0,0
1,30,4,2,0,0,137,3,0,0
1,100,5,2,0,0,137,3,0,0
1,30,7,2,0,0,137,3,0,0
0,100,9,2,0,0,60,3,0,0
0,150,9,2,0,0,137,3,0,0
1,90,9,2,0,0,137,3,0,0
1,100,2,2,0,0,137,3,0,0
0,10,1,1,0,0,171,1,0,0
0,70,3,2,0,0,60,3,0,0
0,70,6,3,1,0,104,3,0,0
1,60,6,3,0,0,137,3,0,0
1,100,7,2,0,0,137,3,0,0
1,60,7,2,0,0,137,3,0,0
0,80,9,2,0,0,142,3,0,0
0,40,5,2,0,0,137,1,0,0
0,150,2,2,0,0,60,3,0,0
0,20,2,2,0,0,52,3,0,0
0,30,2,2,0,0,52,3,0,0
0,30,2,2,0,0,52,3,0,0
1,20,2,2,0,0,137,3,0,0
1,100,3,1,0,1,137,3,0,0
1,40,3,2,0,0,137,3,0,0
0,20,4,2,0,0,137,3,0,0
0,50,5,2,0,0,77,3,0,0
0,80,5,2,0,0,57,3,0,0
0,150,5,2,0,0,57,3,0,0
0,20,5,2,0,0,137,1,0,0
0,60,6,2,0,0,52,3,0,0
0,20,6,2,0,0,137,1,0,0
1,30,6,2,0,0,137,3,0,0
0,40,6,2,0,0,30,3,0,0
0,60,6,3,0,0,52,1,0,0
0,70,7,2,0,0,77,3,0,0
1,70,7,2,0,0,137,3,0,0
0,40,7,3,0,0,52,3,0,0
0,40,7,2,0,0,52,3,0,0
0,40,7,2,0,0,77,3,0,0
1,80,9,2,0,0,137,3,0,0
0,80,9,2,0,0,77,3,0,0
0,80,10,2,0,0,77,3,0,0
0,10,1,2,1,0,137,1,0,0
1,30,1,2,0,0,137,1,0,0
1,90,1,2,0,0,137,3,0,0
0,60,6,2,0,0,137,1,0,0
1,200,7,2,0,0,137,3,0,0
0,50,7,2,0,0,137,3,0,0
0,50,7,2,0,0,137,3,0,0
1,80,7,2,0,0,137,3,0,0
0,90,7,2,0,0,137,1,0,0
0,40,7,2,0,0,52,3,0,0
0,70,7,3,0,0,137,3,0,0
1,70,7,2,0,0,137,3,0,0
0,50,7,2,1,0,137,3,0,0
0,30,7,2,0,0,137,3,0,0
0,20,7,2,0,0,137,1,0,0
1,50,7,2,0,0,137,1,0,0
0,80,7,2,0,0,137,3,0,0
1,150,7,2,0,0,137,3,0,0
0,90,7,2,0,0,137,1,0,0
0,150,8,2,1,0,137,1,0,0
1,80,9,2,0,0,137,3,0,0
1,80,10,2,0,0,137,3,0,0
0,200,4,2,0,0,137,3,0,0
1,100,4,2,0,0,137,3,0,0
0,200,5,2,0,0,137,3,0,0
0,70,5,2,1,0,137,1,0,0
1,50,6,2,0,0,137,3,0,0
0,50,6,2,1,0,137,3,0,0
0,70,6,2,1,0,137,1,0,0
0,100,3,2,0,0,52,3,0,0
0,10,4,2,0,0,52,1,0,0
1,30,4,2,0,0,137,3,0,0
1,80,5,3,1,0,137,1,0,0
1,50,5,2,0,0,137,3,0,0
1,60,5,2,0,0,137,3,0,0
0,70,5,2,0,0,52,3,0,0
1,90,5,2,1,0,137,3,0,0
0,90,5,3,1,0,137,1,0,0
0,70,5,1,0,0,57,3,0,0
1,70,6,2,0,0,137,3,0,0
1,150,6,2,0,0,137,3,0,0
0,20,7,2,0,0,77,3,0,0
0,150,7,2,0,0,137,3,0,0
1,40,7,2,0,0,137,3,0,0
0,70,7,2,0,0,77,3,0,0
1,150,7,2,0,1,137,1,0,0
1,80,7,2,0,0,137,3,0,0
1,30,6,2,0,0,137,1,0,0
1,80,7,2,0,0,137,3,0,0
1,40,10,1,0,0,137,1,0,0
1,10,10,1,1,0,137,1,0,0
0,60,15,2,1,0,60,3,0,0
0,40,1,1,0,0,137,2,0,0
0,10,1,2,0,0,137,3,0,0
0,30,1,3,0,0,137,1,0,0
0,10,1,2,0,0,137,1,0,0
1,40,2,2,0,0,137,3,0,0
0,90,2,2,0,0,52,3,0,0
1,30,2,2,0,0,137,3,0,0
0,150,2,2,0,0,137,3,0,0
1,40,3,2,0,0,137,3,0,0
1,30,3,2,0,0,137,3,0,0
1,60,4,2,0,0,137,3,0,0
0,80,4,2,0,0,135,3,0,0
1,150,5,3,0,0,137,1,0,0
0,60,5,2,1,0,137,1,0,0
0,20,5,2,0,1,137,1,0,0
1,40,5,2,0,0,137,1,0,0
0,20,5,1,1,0,137,1,0,0
1,70,6,1,0,0,137,3,0,0
1,90,9,1,0,0,137,3,0,0
1,90,9,2,0,0,137,3,0,0
0,40,10,2,0,0,60,3,0,0
1,70,7,2,1,1,137,3,0,0
1,60,7,3,0,0,137,1,0,0
0,70,3,2,0,0,141,3,0,0
1,80,3,2,0,0,137,3,0,0
1,50,3,2,0,0,137,3,0,0
1,50,5,2,0,1,137,3,0,0
1,80,5,2,0,0,137,3,0,0
1,80,6,2,0,0,137,3,0,0
1,150,8,2,0,0,137,3,0,0
1,50,8,1,0,0,137,3,0,0
1,80,9,2,0,0,137,1,0,0
1,90,9,2,0,0,137,3,0,0
0,50,10,2,1,0,141,3,0,0
1,80,1,2,0,0,137,3,0,0
1,80,1,1,0,0,137,3,0,0
0,10,1,2,1,0,52,1,0,0
0,10,1,2,0,0,137,3,0,0
1,10,1,2,0,0,137,2,0,0
0,10,1,2,0,0,137,1,0,0
0,80,4,2,0,0,77,3,0,0
1,50,4,2,0,0,137,3,0,0
1,50,4,2,0,0,137,3,0,0
1,50,4,2,0,0,137,3,0,0
1,100,5,2,0,0,137,3,0,0
1,150,9,2,1,0,137,3,0,0
0,60,15,2,0,0,137,1,0,0
1,30,1,2,0,0,137,3,0,0
0,10,1,2,0,0,137,3,0,0
0,50,2,2,0,0,137,3,0,0
0,90,3,2,0,0,77,3,0,0
1,60,3,2,0,1,137,3,0,0
1,60,4,2,0,1,137,3,0,0
1,50,4,2,0,0,137,1,0,0
1,70,4,2,0,0,137,3,0,0
0,50,4,2,0,0,52,3,0,0
1,60,4,2,0,1,137,3,0,0
1,40,5,2,0,0,137,3,0,0
1,70,5,2,0,0,137,3,0,0
0,50,6,2,0,0,52,3,0,0
0,30,6,2,0,0,124,3,0,0
1,150,7,2,0,0,137,3,0,0
0,50,7,2,0,0,77,3,0,0
1,150,7,2,0,0,137,3,0,0
1,150,7,2,0,0,137,3,0,0
0,50,7,2,0,0,77,3,0,0
0,10,7,2,1,0,60,1,0,0
1,150,7,2,0,0,137,3,0,0
0,30,1,2,0,0,52,1,0,0
1,200,1,2,0,0,137,3,0,0
1,200,1,2,0,0,137,3,0,0
1,200,1,2,1,0,137,3,0,0
0,10,2,2,0,0,137,1,0,0
1,50,2,2,0,0,137,3,0,0
0,40,2,3,0,0,26,1,0,0
0,40,2,2,0,0,137,3,0,0
1,70,2,2,0,0,137,1,0,0
0,10,2,2,1,0,137,3,0,0
0,30,2,2,0,0,52,1,0,0
0,40,2,2,1,0,26,1,0,0
0,40,3,2,0,0,104,3,0,0
1,50,3,2,1,0,137,3,0,0
0,30,3,2,0,0,137,1,0,0
1,30,3,2,0,0,137,1,0,0
0,10,3,2,0,0,137,1,0,0
0,20,3,2,0,0,137,1,0,0
0,20,3,2,1,0,137,3,0,0
0,10,3,2,0,0,35,3,0,0
0,40,3,2,0,0,137,3,0,0
0,10,1,2,0,0,137,3,0,0
0,40,2,2,0,1,137,3,0,0
1,60,2,2,0,0,137,3,0,0
0,30,4,2,0,0,57,1,0,0
0,150,4,2,0,0,137,1,0,0
0,30,5,2,0,0,142,3,0,0
1,10,5,2,0,0,137,1,0,0
1,30,6,2,0,0,137,3,0,0
1,50,6,2,1,0,137,1,0,0
0,70,6,2,0,0,77,3,0,0
